name,path,size,file_or_dir
encoding.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,1169,file
entrypoints.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,2900,file
filesystem.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,5122,file
filetypes.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,716,file
glibc.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,3110,file
hashes.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,4811,file
inject_securetransport.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,795,file
logging.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,11632,file
misc.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,21617,file
models.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,1193,file
packaging.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,2108,file
setuptools_build.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,5652,file
subprocess.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,9197,file
temp_dir.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,7702,file
unpacking.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,8821,file
urls.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,1759,file
virtualenv.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,3459,file
wheel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,4549,file
_log.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,1015,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils,0,file
appdirs.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1602,file
compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1492,file
compatibility_tags.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,4061,file
datetime.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,499,file
deprecation.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,3321,file
direct_url_helpers.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,2067,file
distutils_args.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1041,file
egg_link.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,2132,file
encoding.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1289,file
entrypoints.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,2627,file
filesystem.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,4465,file
filetypes.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,926,file
glibc.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1655,file
hashes.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,5178,file
inject_securetransport.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,971,file
logging.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,9703,file
misc.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,21582,file
models.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1972,file
packaging.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,2064,file
setuptools_build.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,4579,file
subprocess.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,5752,file
temp_dir.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,7299,file
unpacking.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,6650,file
urls.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1577,file
virtualenv.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,3272,file
wheel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,4397,file
_log.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,1504,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__,176,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,50960,directory
bazaar.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,3047,file
git.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,18116,file
mercurial.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,5238,file
subversion.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,11718,file
versioncontrol.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,22811,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs,596,file
bazaar.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,3326,file
git.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,12529,file
mercurial.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,5045,file
subversion.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,8433,file
versioncontrol.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,21128,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\vcs\__pycache__,499,file
build_env.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,9168,file
cache.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,9199,file
configuration.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,11197,file
exceptions.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,23109,file
main.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,602,file
pyproject.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,3606,file
self_outdated_check.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,6558,file
wheel_builder.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,9190,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_internal\__pycache__,737,file
cachecontrol,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,84823,directory
certifi,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,291134,directory
chardet,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,1816955,directory
colorama,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,49118,directory
distlib,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,1434383,directory
distro,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,92357,directory
idna,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,472914,directory
msgpack,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,77842,directory
packaging,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,175267,directory
pep517,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,94700,directory
pkg_resources,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,209369,directory
platformdirs,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,77047,directory
pygments,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,841244,directory
pyparsing,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,687362,directory
requests,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,325951,directory
resolvelib,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,63140,directory
rich,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,1874192,directory
tenacity,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,95120,directory
tomli,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,46816,directory
urllib3,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,680575,directory
webencodings,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,56216,directory
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,91392,directory
six.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,34549,file
typing_extensions.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,75420,file
vendor.txt,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,469,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor,4966,file
caches,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,13442,directory
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,29796,directory
adapter.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,5033,file
cache.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,1535,file
compat.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,778,file
controller.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,16416,file
filewrapper.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,3946,file
heuristics.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,4154,file
serialize.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,7105,file
wrapper.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,774,file
_cmd.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,1379,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol,465,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches,6896,directory
file_cache.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches,5271,file
redis_cache.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches,1033,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches,242,file
file_cache.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__,4946,file
redis_cache.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__,1604,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__,346,file
adapter.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,3141,file
cache.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,2675,file
compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,741,file
controller.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,8581,file
filewrapper.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,2777,file
heuristics.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,4701,file
serialize.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,4316,file
wrapper.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,672,file
_cmd.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,1565,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__,627,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi,2511,directory
cacert.pem,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi,285222,file
core.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi,3052,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi,94,file
__main__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi,255,file
core.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__,1783,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__,289,file
__main__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__,439,file
cli,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,4974,directory
metadata,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,21408,directory
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,713755,directory
big5freq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,31274,file
big5prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1741,file
chardistribution.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,9608,file
charsetgroupprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3817,file
charsetprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,4801,file
codingstatemachine.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3559,file
cp949prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1838,file
enums.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1619,file
escprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3864,file
escsm.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,12021,file
eucjpprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3676,file
euckrfreq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,13566,file
euckrprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1731,file
euctwfreq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,36913,file
euctwprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1731,file
gb2312freq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,20735,file
gb2312prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1737,file
hebrewprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,13919,file
jisfreq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,25796,file
johabfreq.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,42498,file
johabprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,1730,file
jpcntx.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,26797,file
langbulgarianmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,104562,file
langgreekmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,98484,file
langhebrewmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,98196,file
langhungarianmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,101363,file
langrussianmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,128035,file
langthaimodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,102774,file
langturkishmodel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,95372,file
latin1prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,5260,file
mbcharsetprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3367,file
mbcsgroupprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,2056,file
mbcssm.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,30068,file
sbcharsetprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,6199,file
sbcsgroupprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,4129,file
sjisprober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3749,file
universaldetector.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,13288,file
utf1632prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,8289,file
utf8prober.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,2709,file
version.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,242,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet,3705,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\cli,2568,directory
chardetect.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\cli,2406,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\cli,0,file
chardetect.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__,2388,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__,180,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\metadata,8128,directory
languages.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\metadata,13280,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\metadata,0,file
languages.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__,7943,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__,185,file
big5freq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,27163,file
big5prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1105,file
chardistribution.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,6208,file
charsetgroupprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2199,file
charsetprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3387,file
codingstatemachine.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2872,file
cp949prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1112,file
enums.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2548,file
escprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2593,file
escsm.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,8362,file
eucjpprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2396,file
euckrfreq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,12047,file
euckrprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1113,file
euctwfreq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,27167,file
euctwprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1113,file
gb2312freq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,19091,file
gb2312prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1121,file
hebrewprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3004,file
jisfreq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,22119,file
johabfreq.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,138743,file
johabprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1112,file
jpcntx.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,37615,file
langbulgarianmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,47911,file
langgreekmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,46101,file
langhebrewmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,44548,file
langhungarianmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,47871,file
langrussianmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,61012,file
langthaimodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,44724,file
langturkishmodel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,44565,file
latin1prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,4389,file
mbcharsetprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2215,file
mbcsgroupprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1166,file
mbcssm.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,20689,file
sbcharsetprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,3182,file
sbcsgroupprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1705,file
sjisprober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2434,file
universaldetector.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,6451,file
utf1632prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,5865,file
utf8prober.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,1948,file
version.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,423,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__,2366,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,21770,directory
ansi.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,2522,file
ansitowin32.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,10830,file
initialise.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,1915,file
win32.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,5404,file
winterm.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,6438,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama,239,file
ansi.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,2989,file
ansitowin32.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,8191,file
initialise.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,1675,file
win32.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,3935,file
winterm.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,4552,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\colorama\__pycache__,428,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,295676,directory
compat.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,41259,file
database.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,51697,file
index.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,20834,file
locators.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,51991,file
manifest.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,14811,file
markers.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,5058,file
metadata.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,39801,file
resources.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,10820,file
scripts.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,18102,file
t32.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,97792,file
t64-arm.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,182784,file
t64.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,107520,file
util.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,66262,file
version.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,23513,file
